symbol,timestamp,author,text,engagement,composite_score,positive_count,negative_count
MSFT,2020-12-31T04:48:00,user_1_20,$MSFT Just bought more. Holding long term! 💎,103,1.0,2,0
MSFT,2020-12-31T09:36:00,user_2_20,$MSFT down today but I'm not worried. Strong company,292,0.0,1,1
MSFT,2020-12-31T14:24:00,user_3_20,$MSFT took a hit. Market volatility 📉,418,-1.0,0,1
MSFT,2020-12-31T19:12:00,user_4_20,$MSFT beat expectations again! To the moon! 🌙,146,0.0,0,0
MSFT,2021-01-01T00:00:00,user_0_21,$MSFT Bearish for now. Waiting for better entry,202,-1.0,0,1
MSFT,2021-01-01T04:48:00,user_1_21,$MSFT my top pick. Undervalued imo,194,0.0,0,0
MSFT,2021-01-01T09:36:00,user_2_21,$MSFT why is it down so much? overreaction,368,-1.0,0,1
MSFT,2021-01-01T14:24:00,user_3_21,$MSFT Sold my position today. Taking profits,161,0.0,0,0
MSFT,2021-01-01T19:12:00,user_4_21,$MSFT mooning! 🚀📈 Love this stock!,351,1.0,3,0
MSFT,2021-01-02T00:00:00,user_0_22,$MSFT is looking bullish! 🚀 Great earnings report today,122,1.0,2,0
MSFT,2021-01-02T04:48:00,user_1_22,$MSFT Just bought more. Holding long term! 💎,325,1.0,2,0
MSFT,2021-01-02T09:36:00,user_2_22,$MSFT down today but I'm not worried. Strong company,23,0.0,1,1
MSFT,2021-01-02T14:24:00,user_3_22,$MSFT took a hit. Market volatility 📉,230,-1.0,0,1
MSFT,2021-01-02T19:12:00,user_4_22,$MSFT beat expectations again! To the moon! 🌙,81,0.0,0,0
MSFT,2021-01-03T00:00:00,user_0_23,$MSFT Bearish for now. Waiting for better entry,399,-1.0,0,1
MSFT,2021-01-03T04:48:00,user_1_23,$MSFT my top pick. Undervalued imo,481,0.0,0,0
MSFT,2021-01-03T09:36:00,user_2_23,$MSFT why is it down so much? overreaction,371,-1.0,0,1
MSFT,2021-01-03T14:24:00,user_3_23,$MSFT Sold my position today. Taking profits,304,0.0,0,0
MSFT,2021-01-03T19:12:00,user_4_23,$MSFT mooning! 🚀📈 Love this stock!,239,1.0,3,0
MSFT,2021-01-04T00:00:00,user_0_24,$MSFT is looking bullish! 🚀 Great earnings report today,365,1.0,2,0
MSFT,2021-01-04T04:48:00,user_1_24,$MSFT Just bought more. Holding long term! 💎,351,1.0,2,0
MSFT,2021-01-04T09:36:00,user_2_24,$MSFT down today but I'm not worried. Strong company,10,0.0,1,1
MSFT,2021-01-04T14:24:00,user_3_24,$MSFT took a hit. Market volatility 📉,440,-1.0,0,1
MSFT,2021-01-04T19:12:00,user_4_24,$MSFT beat expectations again! To the moon! 🌙,87,0.0,0,0
MSFT,2021-01-05T00:00:00,user_0_25,$MSFT Bearish for now. Waiting for better entry,139,-1.0,0,1
MSFT,2021-01-05T04:48:00,user_1_25,$MSFT my top pick. Undervalued imo,156,0.0,0,0
MSFT,2021-01-05T09:36:00,user_2_25,$MSFT why is it down so much? overreaction,43,-1.0,0,1
MSFT,2021-01-05T14:24:00,user_3_25,$MSFT Sold my position today. Taking profits,202,0.0,0,0
MSFT,2021-01-05T19:12:00,user_4_25,$MSFT mooning! 🚀📈 Love this stock!,294,1.0,3,0
MSFT,2021-01-06T00:00:00,user_0_26,$MSFT is looking bullish! 🚀 Great earnings report today,81,1.0,2,0
MSFT,2021-01-06T04:48:00,user_1_26,$MSFT Just bought more. Holding long term! 💎,112,1.0,2,0
MSFT,2021-01-06T09:36:00,user_2_26,$MSFT down today but I'm not worried. Strong company,414,0.0,1,1
MSFT,2021-01-06T14:24:00,user_3_26,$MSFT took a hit. Market volatility 📉,366,-1.0,0,1
MSFT,2021-01-06T19:12:00,user_4_26,$MSFT beat expectations again! To the moon! 🌙,456,0.0,0,0
MSFT,2021-01-07T00:00:00,user_0_27,$MSFT Bearish for now. Waiting for better entry,78,-1.0,0,1
MSFT,2021-01-07T04:48:00,user_1_27,$MSFT my top pick. Undervalued imo,366,0.0,0,0
MSFT,2021-01-07T09:36:00,user_2_27,$MSFT why is it down so much? overreaction,72,-1.0,0,1
MSFT,2021-01-07T14:24:00,user_3_27,$MSFT Sold my position today. Taking profits,22,0.0,0,0
MSFT,2021-01-07T19:12:00,user_4_27,$MSFT mooning! 🚀📈 Love this stock!,122,1.0,3,0
MSFT,2021-01-08T00:00:00,user_0_28,$MSFT is looking bullish! 🚀 Great earnings report today,397,1.0,2,0
MSFT,2021-01-08T04:48:00,user_1_28,$MSFT Just bought more. Holding long term! 💎,62,1.0,2,0
MSFT,2021-01-08T09:36:00,user_2_28,$MSFT down today but I'm not worried. Strong company,52,0.0,1,1
MSFT,2021-01-08T14:24:00,user_3_28,$MSFT took a hit. Market volatility 📉,182,-1.0,0,1
MSFT,2021-01-08T19:12:00,user_4_28,$MSFT beat expectations again! To the moon! 🌙,376,0.0,0,0
MSFT,2021-01-09T00:00:00,user_0_29,$MSFT Bearish for now. Waiting for better entry,193,-1.0,0,1
MSFT,2021-01-09T04:48:00,user_1_29,$MSFT my top pick. Undervalued imo,403,0.0,0,0
MSFT,2021-01-09T09:36:00,user_2_29,$MSFT why is it down so much? overreaction,288,-1.0,0,1
MSFT,2021-01-09T14:24:00,user_3_29,$MSFT Sold my position today. Taking profits,175,0.0,0,0
MSFT,2021-01-09T19:12:00,user_4_29,$MSFT mooning! 🚀📈 Love this stock!,373,1.0,3,0
MSFT,2021-01-10T00:00:00,user_0_30,$MSFT is looking bullish! 🚀 Great earnings report today,139,1.0,2,0
MSFT,2021-01-10T04:48:00,user_1_30,$MSFT Just bought more. Holding long term! 💎,44,1.0,2,0
MSFT,2021-01-10T09:36:00,user_2_30,$MSFT down today but I'm not worried. Strong company,100,0.0,1,1
MSFT,2021-01-10T14:24:00,user_3_30,$MSFT took a hit. Market volatility 📉,326,-1.0,0,1
MSFT,2021-01-10T19:12:00,user_4_30,$MSFT beat expectations again! To the moon! 🌙,214,0.0,0,0
MSFT,2021-01-11T00:00:00,user_0_31,$MSFT Bearish for now. Waiting for better entry,168,-1.0,0,1
MSFT,2021-01-11T04:48:00,user_1_31,$MSFT my top pick. Undervalued imo,79,0.0,0,0
MSFT,2021-01-11T09:36:00,user_2_31,$MSFT why is it down so much? overreaction,47,-1.0,0,1
MSFT,2021-01-11T14:24:00,user_3_31,$MSFT Sold my position today. Taking profits,61,0.0,0,0
MSFT,2021-01-11T19:12:00,user_4_31,$MSFT mooning! 🚀📈 Love this stock!,271,1.0,3,0
MSFT,2021-01-12T00:00:00,user_0_32,$MSFT is looking bullish! 🚀 Great earnings report today,113,1.0,2,0
MSFT,2021-01-12T04:48:00,user_1_32,$MSFT Just bought more. Holding long term! 💎,122,1.0,2,0
MSFT,2021-01-12T09:36:00,user_2_32,$MSFT down today but I'm not worried. Strong company,271,0.0,1,1
MSFT,2021-01-12T14:24:00,user_3_32,$MSFT took a hit. Market volatility 📉,166,-1.0,0,1
MSFT,2021-01-12T19:12:00,user_4_32,$MSFT beat expectations again! To the moon! 🌙,462,0.0,0,0
MSFT,2021-01-13T00:00:00,user_0_33,$MSFT Bearish for now. Waiting for better entry,247,-1.0,0,1
MSFT,2021-01-13T04:48:00,user_1_33,$MSFT my top pick. Undervalued imo,218,0.0,0,0
MSFT,2021-01-13T09:36:00,user_2_33,$MSFT why is it down so much? overreaction,287,-1.0,0,1
MSFT,2021-01-13T14:24:00,user_3_33,$MSFT Sold my position today. Taking profits,266,0.0,0,0
MSFT,2021-01-13T19:12:00,user_4_33,$MSFT mooning! 🚀📈 Love this stock!,194,1.0,3,0
MSFT,2021-01-14T00:00:00,user_0_34,$MSFT is looking bullish! 🚀 Great earnings report today,463,1.0,2,0
MSFT,2021-01-14T04:48:00,user_1_34,$MSFT Just bought more. Holding long term! 💎,260,1.0,2,0
MSFT,2021-01-14T09:36:00,user_2_34,$MSFT down today but I'm not worried. Strong company,113,0.0,1,1
MSFT,2021-01-14T14:24:00,user_3_34,$MSFT took a hit. Market volatility 📉,206,-1.0,0,1
MSFT,2021-01-14T19:12:00,user_4_34,$MSFT beat expectations again! To the moon! 🌙,435,0.0,0,0
MSFT,2021-01-15T00:00:00,user_0_35,$MSFT Bearish for now. Waiting for better entry,361,-1.0,0,1
MSFT,2021-01-15T04:48:00,user_1_35,$MSFT my top pick. Undervalued imo,228,0.0,0,0
MSFT,2021-01-15T09:36:00,user_2_35,$MSFT why is it down so much? overreaction,297,-1.0,0,1
MSFT,2021-01-15T14:24:00,user_3_35,$MSFT Sold my position today. Taking profits,452,0.0,0,0
MSFT,2021-01-15T19:12:00,user_4_35,$MSFT mooning! 🚀📈 Love this stock!,190,1.0,3,0
MSFT,2021-01-16T00:00:00,user_0_36,$MSFT is looking bullish! 🚀 Great earnings report today,77,1.0,2,0
MSFT,2021-01-16T04:48:00,user_1_36,$MSFT Just bought more. Holding long term! 💎,33,1.0,2,0
MSFT,2021-01-16T09:36:00,user_2_36,$MSFT down today but I'm not worried. Strong company,442,0.0,1,1
MSFT,2021-01-16T14:24:00,user_3_36,$MSFT took a hit. Market volatility 📉,302,-1.0,0,1
MSFT,2021-01-16T19:12:00,user_4_36,$MSFT beat expectations again! To the moon! 🌙,174,0.0,0,0
MSFT,2021-01-17T00:00:00,user_0_37,$MSFT Bearish for now. Waiting for better entry,235,-1.0,0,1
MSFT,2021-01-17T04:48:00,user_1_37,$MSFT my top pick. Undervalued imo,408,0.0,0,0
MSFT,2021-01-17T09:36:00,user_2_37,$MSFT why is it down so much? overreaction,435,-1.0,0,1
MSFT,2021-01-17T14:24:00,user_3_37,$MSFT Sold my position today. Taking profits,30,0.0,0,0
MSFT,2021-01-17T19:12:00,user_4_37,$MSFT mooning! 🚀📈 Love this stock!,124,1.0,3,0
MSFT,2021-01-18T00:00:00,user_0_38,$MSFT is looking bullish! 🚀 Great earnings report today,162,1.0,2,0
MSFT,2021-01-18T04:48:00,user_1_38,$MSFT Just bought more. Holding long term! 💎,293,1.0,2,0
MSFT,2021-01-18T09:36:00,user_2_38,$MSFT down today but I'm not worried. Strong company,164,0.0,1,1
MSFT,2021-01-18T14:24:00,user_3_38,$MSFT took a hit. Market volatility 📉,352,-1.0,0,1
MSFT,2021-01-18T19:12:00,user_4_38,$MSFT beat expectations again! To the moon! 🌙,401,0.0,0,0
MSFT,2021-01-19T00:00:00,user_0_39,$MSFT Bearish for now. Waiting for better entry,217,-1.0,0,1
MSFT,2021-01-19T04:48:00,user_1_39,$MSFT my top pick. Undervalued imo,472,0.0,0,0
MSFT,2021-01-19T09:36:00,user_2_39,$MSFT why is it down so much? overreaction,18,-1.0,0,1
MSFT,2021-01-19T14:24:00,user_3_39,$MSFT Sold my position today. Taking profits,56,0.0,0,0
MSFT,2021-01-19T19:12:00,user_4_39,$MSFT mooning! 🚀📈 Love this stock!,19,1.0,3,0
MSFT,2021-01-20T00:00:00,user_0_40,$MSFT is looking bullish! 🚀 Great earnings report today,496,1.0,2,0
MSFT,2021-01-20T04:48:00,user_1_40,$MSFT Just bought more. Holding long term! 💎,438,1.0,2,0
MSFT,2021-01-20T09:36:00,user_2_40,$MSFT down today but I'm not worried. Strong company,311,0.0,1,1
MSFT,2021-01-20T14:24:00,user_3_40,$MSFT took a hit. Market volatility 📉,468,-1.0,0,1
MSFT,2021-01-20T19:12:00,user_4_40,$MSFT beat expectations again! To the moon! 🌙,319,0.0,0,0
MSFT,2021-01-21T00:00:00,user_0_41,$MSFT Bearish for now. Waiting for better entry,70,-1.0,0,1
MSFT,2021-01-21T04:48:00,user_1_41,$MSFT my top pick. Undervalued imo,66,0.0,0,0
MSFT,2021-01-21T09:36:00,user_2_41,$MSFT why is it down so much? overreaction,313,-1.0,0,1
MSFT,2021-01-21T14:24:00,user_3_41,$MSFT Sold my position today. Taking profits,280,0.0,0,0
MSFT,2021-01-21T19:12:00,user_4_41,$MSFT mooning! 🚀📈 Love this stock!,299,1.0,3,0
MSFT,2021-01-22T00:00:00,user_0_42,$MSFT is looking bullish! 🚀 Great earnings report today,485,1.0,2,0
MSFT,2021-01-22T04:48:00,user_1_42,$MSFT Just bought more. Holding long term! 💎,259,1.0,2,0
MSFT,2021-01-22T09:36:00,user_2_42,$MSFT down today but I'm not worried. Strong company,385,0.0,1,1
MSFT,2021-01-22T14:24:00,user_3_42,$MSFT took a hit. Market volatility 📉,434,-1.0,0,1
MSFT,2021-01-22T19:12:00,user_4_42,$MSFT beat expectations again! To the moon! 🌙,136,0.0,0,0
MSFT,2021-01-23T00:00:00,user_0_43,$MSFT Bearish for now. Waiting for better entry,79,-1.0,0,1
MSFT,2021-01-23T04:48:00,user_1_43,$MSFT my top pick. Undervalued imo,248,0.0,0,0
MSFT,2021-01-23T09:36:00,user_2_43,$MSFT why is it down so much? overreaction,205,-1.0,0,1
MSFT,2021-01-23T14:24:00,user_3_43,$MSFT Sold my position today. Taking profits,136,0.0,0,0
MSFT,2021-01-23T19:12:00,user_4_43,$MSFT mooning! 🚀📈 Love this stock!,240,1.0,3,0
MSFT,2021-01-24T00:00:00,user_0_44,$MSFT is looking bullish! 🚀 Great earnings report today,170,1.0,2,0
MSFT,2021-01-24T04:48:00,user_1_44,$MSFT Just bought more. Holding long term! 💎,20,1.0,2,0
MSFT,2021-01-24T09:36:00,user_2_44,$MSFT down today but I'm not worried. Strong company,248,0.0,1,1
MSFT,2021-01-24T14:24:00,user_3_44,$MSFT took a hit. Market volatility 📉,151,-1.0,0,1
MSFT,2021-01-24T19:12:00,user_4_44,$MSFT beat expectations again! To the moon! 🌙,105,0.0,0,0
MSFT,2021-01-25T00:00:00,user_0_45,$MSFT Bearish for now. Waiting for better entry,54,-1.0,0,1
MSFT,2021-01-25T04:48:00,user_1_45,$MSFT my top pick. Undervalued imo,149,0.0,0,0
MSFT,2021-01-25T09:36:00,user_2_45,$MSFT why is it down so much? overreaction,219,-1.0,0,1
MSFT,2021-01-25T14:24:00,user_3_45,$MSFT Sold my position today. Taking profits,352,0.0,0,0
MSFT,2021-01-25T19:12:00,user_4_45,$MSFT mooning! 🚀📈 Love this stock!,441,1.0,3,0
MSFT,2021-01-26T00:00:00,user_0_46,$MSFT is looking bullish! 🚀 Great earnings report today,148,1.0,2,0
MSFT,2021-01-26T04:48:00,user_1_46,$MSFT Just bought more. Holding long term! 💎,77,1.0,2,0
MSFT,2021-01-26T09:36:00,user_2_46,$MSFT down today but I'm not worried. Strong company,334,0.0,1,1
MSFT,2021-01-26T14:24:00,user_3_46,$MSFT took a hit. Market volatility 📉,468,-1.0,0,1
MSFT,2021-01-26T19:12:00,user_4_46,$MSFT beat expectations again! To the moon! 🌙,225,0.0,0,0
MSFT,2021-01-27T00:00:00,user_0_47,$MSFT Bearish for now. Waiting for better entry,365,-1.0,0,1
MSFT,2021-01-27T04:48:00,user_1_47,$MSFT my top pick. Undervalued imo,80,0.0,0,0
MSFT,2021-01-27T09:36:00,user_2_47,$MSFT why is it down so much? overreaction,15,-1.0,0,1
MSFT,2021-01-27T14:24:00,user_3_47,$MSFT Sold my position today. Taking profits,234,0.0,0,0
MSFT,2021-01-27T19:12:00,user_4_47,$MSFT mooning! 🚀📈 Love this stock!,180,1.0,3,0
MSFT,2021-01-28T00:00:00,user_0_48,$MSFT is looking bullish! 🚀 Great earnings report today,394,1.0,2,0
MSFT,2021-01-28T04:48:00,user_1_48,$MSFT Just bought more. Holding long term! 💎,402,1.0,2,0
MSFT,2021-01-28T09:36:00,user_2_48,$MSFT down today but I'm not worried. Strong company,421,0.0,1,1
MSFT,2021-01-28T14:24:00,user_3_48,$MSFT took a hit. Market volatility 📉,347,-1.0,0,1
MSFT,2021-01-28T19:12:00,user_4_48,$MSFT beat expectations again! To the moon! 🌙,168,0.0,0,0
MSFT,2021-01-29T00:00:00,user_0_49,$MSFT Bearish for now. Waiting for better entry,369,-1.0,0,1
MSFT,2021-01-29T04:48:00,user_1_49,$MSFT my top pick. Undervalued imo,273,0.0,0,0
MSFT,2021-01-29T09:36:00,user_2_49,$MSFT why is it down so much? overreaction,19,-1.0,0,1
MSFT,2021-01-29T14:24:00,user_3_49,$MSFT Sold my position today. Taking profits,211,0.0,0,0
MSFT,2021-01-29T19:12:00,user_4_49,$MSFT mooning! 🚀📈 Love this stock!,31,1.0,3,0
MSFT,2021-01-30T00:00:00,user_0_50,$MSFT is looking bullish! 🚀 Great earnings report today,432,1.0,2,0
MSFT,2021-01-30T04:48:00,user_1_50,$MSFT Just bought more. Holding long term! 💎,274,1.0,2,0
MSFT,2021-01-30T09:36:00,user_2_50,$MSFT down today but I'm not worried. Strong company,402,0.0,1,1
MSFT,2021-01-30T14:24:00,user_3_50,$MSFT took a hit. Market volatility 📉,197,-1.0,0,1
